하이드_파크	tenant	세계_박람회
일본	country	주권
국세청	primeMinister	이회창
검단동_(인천)	region	가창면
통일민주당	party	총선거
예테보리	country	세계_피겨_스케이팅_선수권_대회
씨네큐브	location	광화문
세팍타크로	country	네트
더스틴_니퍼트	affiliation	프로_야구
길동	region	성내동
분당신도시	administrativeDistrict	판교신도시
국제위원회	capital	빌뉴스
서울특별시	part	예술영화
정부	part	송파구
김영삼	party	총선거
민주자유당	party	대통령_선거
회장	occupation	스타
대한민국의_대법관	product	컴퓨터
특별법	primeMinister	안철수
서울_지하철_8호선	operator	한국철도공사
서울특별시	part	서울종합운동장_야구장
용인시	region	시장
헬싱키	country	하계_올림픽
부왕	spouse	인목왕후
김여정	party	임
현대알루미늄	foundedBy	숙명여자대학교
판교신도시	vicePresident	한국철도공사
대통령_선거	leader	서정우
미국	country	위안부
신도시	administrativeDistrict	강남구
세르비아	officialLanguage	민주사회주의
이탈리아	country	고리치아_가문
서울특별시	part	세종대로
밴쿠버	country	4대륙_피겨_스케이팅_선수권_대회
동계_올림픽	city	평창군
신도시	administrativeDistrict	송파구
경부고속도로	vicePresident	신도시
판교신도시	administrativeDistrict	송파구
박원순	location	오전
용인시	part	강남구
러시아	parentCompany	투폴레프
프로_야구	country	한국
서울특별시	part	현대홈쇼핑
세계_피겨_스케이팅_선수권_대회	city	예테보리
새누리당	party	대통령_선거
서울특별시	part	서울천동초등학교
조선민주주의인민공화국_국방위원회	leader	김정남_(조선민주주의인민공화국)
조선로동당	headquarter	특사
현대그룹	foundedBy	숙명여자대학교
특사	party	대한민국의_대통령경호실장
일본	country	영토권
서울특별시	part	지하철
스페인어	spokenIn	대통령
대구광역시	part	가창면
러시아	largestCity	이르쿠트
에이스	affiliation	프로_야구
우원식	party	후보
프리울리	country	이_(몸)
대통령_선거	party	의원
서울특별시	part	성균관대학교
바빌로니아	leaderName	솔로몬
판교신도시	administrativeDistrict	서울특별시
영국	capital	생도
청주시	region	한국_전쟁
코카콜라	location	코스타
